country,site,lon,lat,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,tmean,trange,sal_mean,pp_mean,pp_range,Abudefduf.saxatilis,Anthias.anthias,Apogon.imberbis,Atherina.boyeri,Atherina.spp,Balistes.capriscus,Belone.belone,Belonidae,Boops.boops,Caranx.crysos,Cheilodipterus.novemstriatus,Chelon.labrosus,Chromis.chromis,Clupeidae,Conger.conger,Coris.julis,Ctenolabrus.rupestris,Dactylopterus.volitans,Dasyatis.pastinaca,Dentex.dentex,Dicentrarchus.labrax,Dicentrarchus.punctatus,Diplodus.annularis,Diplodus.cervinus,Diplodus.puntazzo,Diplodus.sargus,Diplodus.vulgaris,Epinephelus.aeneus,Epinephelus.caninus,Epinephelus.costae,Epinephelus.marginatus,Fistularia.commersonii,Gobius.auratus,Gobius.bucchichi,Gobius.cobitis,Gobius.cruentatus,Gobius.geniporus,Gobius.paganellus,Gobius.vittatus,Gobius.xanthocephalus,Herklotsichthys.punctatus,Labridae,Labrus.merula,Labrus.mixtus,Labrus.viridis,Lagocephalus.sceleratus,Lichia.amia,Lithognathus.mormyrus,Liza.aurata,Mugil.cephalus,Mullus.barbatus,Mullus.surmuletus,Muraena.helena,Mycteroperca.rubra,Myliobatis.aquila,Oblada.melanura,Oedalechilus.labeo,Pagellus.acarne,Pagrus.caeruleostictus,Pagrus.pagrus,Parablennius.gattorugine,Parablennius.incognitus,Parablennius.pilicornis,Parablennius.rouxi,Parablennius.sanguinolentus,Parablennius.tentacularis,Parablennius.zvonimiri,Parupeneus.forsskali,Pempheris.vanicolensis,Phycis.phycis,Plotosus.lineatus,Pomadasys.incisus,Pomatomus.saltatrix,Pomatoschistus.quagga,Pseudocaranx.dentex,Pteragogus.pelycus,Pterois.miles,Sardina.pilchardus,Sargocentron.rubrum,Sarpa.salpa,Scartella.cristata,Scarus.ghobban,Sciaena.umbra,Scorpaena.maderensis,Scorpaena.notata,Scorpaena.porcus,Scorpaena.scrofa,Seriola.dumerili,Serranus.cabrilla,Serranus.hepatus,Serranus.scriba,Siganus.luridus,Siganus.rivulatus,Sparisoma.cretense,Sparus.aurata,Sphyraena.chrysotaenia,Sphyraena.sphyraena,Sphyraena.viridensis,Spicara.maena,Spicara.smaris,Spondyliosoma.cantharus,Stephanolepis.diaspros,Symphodus.cinereus,Symphodus.doderleini,Symphodus.mediterraneus,Symphodus.melanocercus,Symphodus.ocellatus,Symphodus.roissali,Symphodus.rostratus,Symphodus.spp.,Symphodus.tinca,Synodus.saurus,Taeniura.grabata,Thalassoma.pavo,Torquigener.flavimaculosus,Trachinotus.ovatus,Trachinus.draco,Trachurus.mediterraneus,Tripterygion.delaisi,Tripterygion.melanurus,Tripterygion.tripteronotus,Trisopterus.minutus
Croatia,Kornati,15.46749,43.91093,Summer,TRUE,1,2375,2651,1960,57,17.44110012,13.58589993,37.89436722,0.002856928,0.005381639,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,45,0,0,0,0,0,0,2,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,258,0,0,0,1,1,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Croatia,Miljet,17.33153,42.77223,Summer,TRUE,1,2375,2651,1960,57,18.8637001,12.18710003,38.40087128,0.005035333,0.01372809,0,20,7,150,0,0,0,0,0,0,0,0,916,0,0,63,0,0,0,0,0,0,1,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,10,0,0,1,2,0,0,0,0,0,3,0,0,0,6,2,0,0,5,0,5,0,0,56,0,0,0,0,0,0,0,0
Croatia,Miljet,17.34708,42.76898,Summer,TRUE,1,2375,2651,1960,57,18.83781832,12.15372727,38.39812088,0.005250232,0.014087356,0,0,5,0,0,0,0,0,2,0,0,0,2380,3,0,88,0,0,0,0,0,0,8,0,13,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,1,0,2,0,7,0,0,8,1,0,0,0,0,0,7,0,0,9,5,3,0,0,1,0,5,0,0,156,0,0,0,0,0,0,0,0
Croatia,Miljet,17.32148,42.78445,Summer,TRUE,1,2375,2651,1960,57,18.85590917,12.19181824,38.40087128,0.00527819,0.014220659,0,0,55,0,0,0,0,0,0,0,0,0,1303,0,0,104,0,0,0,0,0,0,73,0,9,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,13,0,0,1,3,0,0,0,0,0,2,0,0,11,5,4,0,0,0,0,19,0,0,76,0,0,0,0,0,0,0,0
Croatia,Miljet,17.4219,42.79141,Summer,TRUE,1,2375,2651,1960,57,18.78074996,12.36174989,38.39812851,0.005556848,0.014592301,0,0,3,0,0,0,0,0,0,0,0,0,6350,0,0,87,0,0,0,0,0,0,30,0,4,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,17,6,4,0,0,0,0,11,0,0,26,0,0,0,0,0,0,0,0
Croatia,Miljet,17.4111,42.79487,Summer,TRUE,1,2375,2651,1960,57,18.78074996,12.36174989,38.39812088,0.005556848,0.014592301,0,180,7,0,0,0,0,0,160,0,0,0,1620,0,0,98,0,0,0,0,0,0,3,0,17,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,6,0,0,33,0,0,0,0,0,0,0,0
Croatia,Miljet,17.35969,42.80703,Summer,TRUE,1,2375,2651,1960,57,18.81741667,12.20733333,38.39812088,0.005597132,0.014780176,0,0,16,1500,0,0,0,0,2,0,0,0,4880,0,0,78,0,0,0,0,0,0,9,0,0,2,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,150,0,27,0,0,4,4,1,0,0,2,0,8,0,0,73,0,0,0,0,0,0,0,0
Croatia,Miljet,17.74525,42.7034,Summer,TRUE,1,2375,2651,1960,57,18.83958324,12.43741671,38.39889908,0.005209579,0.013871902,0,0,61,0,0,0,0,0,0,0,0,0,7640,0,0,141,0,0,0,0,0,0,8,0,3,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,9,0,0,6,8,5,0,0,4,0,11,0,0,45,0,0,0,0,0,0,0,0
Croatia,Miljet,17.43478,42.78709,Summer,TRUE,1,2375,2651,1960,57,18.78472727,12.36618172,38.39812851,0.005321989,0.014161921,0,0,0,0,0,0,0,0,306,0,0,0,85,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0
Croatia,Miljet,17.62165,42.73979,Summer,TRUE,1,2375,2651,1960,57,18.87008333,12.16566666,38.40069962,0.004922415,0.013341269,0,0,11,300,0,0,0,0,3,0,0,0,2080,0,0,133,0,0,0,0,0,0,16,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,500,3,0,0,6,2,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
Croatia,Miljet,17.46511,42.77649,Summer,TRUE,1,2375,2651,1960,57,18.765727300000002,12.4351817,38.39812851,0.005484049,0.014453587,0,0,9,300,0,0,0,0,0,0,0,0,1605,0,0,142,0,0,0,0,0,0,11,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,3,5,0,14,0,0,0,0,0,0,0,0,0,1,0,0,10,3,2,0,0,4,0,10,0,0,6,0,0,0,0,0,0,0,0
Italy,Marettimo,12.08078,37.98362,Summer,TRUE,2,NA,NA,1986,32,19.5225996,12.08670015,37.43505096,5.16e-4,0.001714393,0,122,75,0,0,0,0,0,2024,13,0,0,24394,1000,0,444,0,0,0,0,0,0,21,0,9,15,120,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,0,1,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1011,0,0,3,3,0,0,0,0,5,0,65,0,0,48,0,0,0,70,2673,1068,29,0,12,0,33,6,37,64,14,2,121,0,0,920,0,0,0,200,0,0,0,0
Italy,Ustica,13.15419,38.71068,Summer,TRUE,2,15.951,600,1986,32,20.0136365,13.21754551,37.69610214,5e-4,0.001761333,0,482,111,200,0,0,0,0,3346,3,0,0,130599,1135,0,479,0,0,0,0,0,0,72,0,9,1,493,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,13,0,2,1,2,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,0,0,7,0,0,1,34,2,0,112,0,0,13,0,0,0,0,126,0,1,0,4,9,98,8,230,19,14,0,134,0,0,273,0,0,0,0,3,2,0,0
Italy,San vito,12.77276,38.15865,Summer,FALSE,0,NA,NA,1986,32,19.88739967,12.8118001,37.64924622,6.18e-4,0.001768066,0,16890,115,0,0,0,0,30,8031,0,0,0,43830,100,0,401,0,0,0,0,0,0,36,0,2,290,816,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,16,0,2,2,57,2,12,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,1,3,0,0,0,13,9,0,96,0,0,2,4,0,0,0,5,54,71,0,5,40,51,14,263,75,30,0,508,0,0,331,0,0,0,0,0,0,0,0
France,500m S of Harbor,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,177,0,0,0,1,0,0,1,0,0,21,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,3,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,182,0,0,0,9,7,2,3,96,28,0,0,10,0,0,1,0,0,0,0,1,0,0,0
France,1000m S of Harbor,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,337,0,0,0,0,0,0,0,0,1,26,62,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,1,0,3,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,45,0,0,0,85,2,5,2,11,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0
France,Behind the marina,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,51,0,0,0,0,1,0,0,0,0,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
France,South edge of no-take zone,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,334,0,0,0,0,0,0,0,0,0,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,401,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,13,31,8,1,0,40,0,0,0,0,0,0,0,0,0,0,0
France,Outside reseve,3.166758,42.47317,Summer,FALSE,0,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,312,0,0,0,0,0,0,6,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,45,0,4,0,0,0,0,0,0,0,223,0,0,0,1,5,16,6,21,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0
France,Banyuls,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,246,1,0,0,0,0,0,1,1,4,22,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,25,0,3,0,0,0,0,0,0,0,1,0,0,0,3,1,8,7,64,31,2,0,15,0,0,1,0,0,0,0,0,0,0,0
France,Banyuls port,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,127,0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,23,0,0,0,100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
France,south of Cape Bear,3.166758,42.47317,Summer,FALSE,0,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,100,0,0,0,376,0,0,390,4,0,0,0,0,0,2,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,4,0,0,0,0,0,0,0,453,0,0,0,14,0,16,0,178,4,0,0,9,0,0,1,0,0,0,0,3,0,0,0
France,Banyuls_Unknown,3.166758,42.47317,Summer,NA,NA,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,400,0,0,0,0,0,0,0,0,329,0,0,433,0,0,0,3,0,1,3,0,0,116,21,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,4,0,2,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,14,0,0,0,0,0,0,0,0,30,0,0,0,0,0,42,0,0,0,0,0,0,0,1,0,9,2,38,4,7,0,46,0,0,0,0,0,0,0,0,0,0,0
France,Beach at next bay over from Banyuls,3.166758,42.47317,Summer,FALSE,0,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,370,0,0,0,2,0,0,3,0,0,8,29,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,22,0,0,0,91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,4,5,163,2,1,0,19,0,0,0,0,0,0,0,0,0,0,0
France,"North of the arches, public beach",3.166758,42.47317,Summer,FALSE,0,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,278,0,0,0,0,0,0,0,0,0,76,59,0,0,0,0,0,1,1,1,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,50,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
France,1 Km South of the marina,3.166758,42.47317,Summer,TRUE,3,650,NA,1962,55,16.79940014,10.72970009,37.6738205,0.003145882,0.007196927,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,0,518,0,0,0,0,0,0,8,1,1,66,162,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,3,0,0,0,0,2,0,28,3,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7,44,37,52,1,4,0,17,0,0,0,0,0,0,0,2,0,0,0
Greece,Cret12,24.98816,35.41562,Fall,FALSE,0,0,0,NA,NA,20.25466665,10.7958889,NA,5.87e-4,0.001565405,0,0,59,0,0,0,0,0,700,0,0,0,14789,0,0,136,0,0,0,0,0,0,9,0,0,48,74,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,48,0,5,6,127,77,0,0,0,0,301,0,3,0,0,0,5,0,0,0,0,0,5,0,0,131,0,0,0,0,0,0,0,0
Greece,Cret13,25.758577,35.251846,Fall,FALSE,0,0,0,NA,NA,20.29119987,10.87010002,38.78929138,5.77e-4,0.001576789,0,0,1,0,0,0,0,0,600,0,0,0,2040,0,0,94,0,0,0,0,0,0,0,0,1,64,85,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,60,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,49,0,0,0,1,0,0,0,5,1,0,11,88,186,72,0,0,0,1,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0
Greece,Cret13,25.739887,35.231754,Fall,FALSE,0,0,0,NA,NA,20.32299995,10.99024999,38.81910324,5.76e-4,0.001575541,0,0,6,0,0,0,0,0,620,0,0,0,1291,0,0,38,0,0,0,0,0,0,0,0,4,22,129,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,1,0,9,30,192,77,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,0
Greece,Cret13,25.75831,35.251892,Fall,FALSE,0,0,0,NA,NA,20.29119987,10.87010002,38.78929138,5.77e-4,0.001576789,0,0,11,0,0,0,0,0,400,0,0,0,4582,0,0,96,0,0,0,0,0,0,2,0,0,19,74,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,5,16,152,42,0,0,0,2,53,0,10,0,0,0,1,0,0,0,0,0,0,0,0,129,8,0,0,0,0,0,0,0
Greece,Cret14,24.39293,35.17217,Fall,FALSE,0,0,0,NA,NA,20.47650019,9.76483345,NA,4.87e-4,0.001428604,0,0,1,0,0,0,0,0,0,0,0,0,1283,0,0,46,0,0,0,0,0,0,0,0,0,2,44,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,2,0,0,0,0,8,0,4,42,0,75,0,0,0,0,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
Greece,Cret14,24.409021,35.17072,Fall,FALSE,0,0,0,NA,NA,20.47650019,9.76483345,NA,4.87e-4,0.001428604,0,0,9,0,0,0,0,0,50,0,0,0,3635,0,0,33,0,0,0,0,0,0,0,0,0,9,118,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,13,0,3,104,10,62,0,0,0,0,50,0,1,0,0,0,2,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0
Greece,Cret14,24.441713,35.154884,Fall,FALSE,0,0,0,NA,NA,20.46414294,9.722857203,38.87085342,4.87e-4,0.001425457,0,0,58,0,0,0,0,0,140,0,0,0,658,0,0,59,0,0,0,0,0,0,1,0,0,23,120,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,1,0,0,0,0,15,0,8,97,54,45,0,0,0,0,122,20,0,0,0,0,1,0,0,0,0,0,1,0,0,41,56,2,0,0,0,0,0,0
Greece,Cret16,24.419214,35.166004,Fall,FALSE,0,0,0,NA,NA,20.46414294,9.722857203,38.87085342,4.87e-4,0.001425457,0,0,16,0,0,0,0,0,2300,0,0,0,1402,0,0,43,0,0,0,0,0,0,0,0,0,17,35,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,0,0,5,0,0,0,0,5,0,2,38,48,107,0,0,0,0,5,500,0,0,0,0,4,0,0,1,0,0,9,0,0,107,0,0,0,0,0,0,0,0
Greece,Cret16,24.392876,35.177162,Fall,FALSE,0,0,0,NA,NA,20.48300018,9.809600067,NA,4.88e-4,0.001430282,0,0,4,0,0,0,0,0,725,0,0,0,750,0,0,35,0,0,0,0,0,0,1,0,0,10,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,2,0,0,0,2,10,0,3,46,17,18,0,0,0,0,146,37,0,0,0,1,5,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0
Greece,Cret16,24.355742,35.183475,Fall,FALSE,0,0,0,NA,NA,20.56333351,9.934166749,NA,4.88e-4,0.001453039,0,0,8,0,0,0,0,0,0,0,0,0,1756,0,0,47,0,0,0,0,0,0,0,0,0,8,13,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,8,0,4,13,1,17,0,0,0,0,420,500,0,0,0,1,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0
Greece,Cret18,24.590063,35.008705,Fall,FALSE,0,0,0,NA,NA,20.53070011,9.882199955,38.95554733,4.96e-4,0.001390665,0,0,30,0,0,0,0,0,350,0,0,0,1942,0,0,88,0,0,0,0,0,0,0,0,0,3,8,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,51,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,27,0,2,61,11,93,0,0,0,0,100,300,1,0,0,0,3,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
Greece,Cret18,24.580944,35.001724,Fall,FALSE,0,0,0,NA,NA,20.54166667,9.871249914,38.94755173,4.97e-4,0.001388221,0,0,16,0,0,0,0,0,3221,0,0,0,3763,0,0,60,0,0,0,0,0,0,3,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,117,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,31,0,0,39,67,95,0,0,0,0,721,0,0,0,0,0,2,0,0,0,0,0,0,0,0,94,0,0,0,0,1,0,0,0
Greece,Cret18,24.597233,35.00729,Fall,FALSE,0,0,0,NA,NA,20.53845458,9.877181747,38.95554733,4.97e-4,0.001389274,0,0,17,0,1000,0,0,0,1420,0,0,0,2455,0,0,48,0,0,0,0,0,0,11,0,0,3,33,0,0,6,11,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,14,0,11,60,71,67,0,0,0,1,40,1050,0,0,0,0,4,0,0,0,0,0,3,0,0,178,3,2,1,0,3,0,0,0
